cust_id,balance,purchases,installments_purchases,cash_advance,credit_limit,payments,minimum_payments,fraud
C18075,2046.306856,1942.39,333.44,1488.710959,4000,1400.972622,455.333953,0
C18076,341.73986,0,0,2584.241719,3000,1921.884285,190.229372,0
C18077,2064.106212,0,0,1497.565331,3000,543.902356,647.508482,0
C18078,1127.633173,422.55,0,978.9806305,1200,167.203806,3078.97554,0
C18079,135.119023,222,222,0,1700,147.646263,169.332847,0
C18080,1043.025044,576,576,48.874389,1000,733.677722,1082.915299,0
C18081,512.915157,1799.45,1301.7,76.417858,1500,1023.384336,177.146564,0
C18082,33.100875,277.47,277.47,0,1500,194.180564,124.55425,0
C18083,2676.253141,0,0,2832.570661,3000,0,864.1732459,0
C18084,0,123.1,123.1,0,4000,101.639354,864.1732459,0
C18085,213.434094,840.61,210,0,1200,233.334106,119.28773,0
C18086,1988.595057,0,0,49.91246,2000,485.111127,846.157055,0
C18087,957.289879,66.66,66.66,2531.717743,3000,196.163184,353.354446,0
C18088,19.303914,168.9,168.9,0,1000,345.350729,115.940194,0
C18089,1377.230621,0,0,1064.960986,2500,343.961283,428.134666,0
C18090,2784.030599,1470,448.27,3149.955535,7000,745.850159,623.905482,0
C18091,4.076145,596.64,596.64,0,2000,311.59914,22.461659,0
C18092,37.983045,242.24,242.24,0,2000,662.417377,99.057422,0
C18093,0,152.28,152.28,0,4000,0,864.1732459,0
C18094,5.020473,100.05,100.05,0,4000,360.227309,125.327855,0
C18095,227.141183,2604,2604,0,3200,2510.732854,163.027724,0
C18096,3572.844689,504,0,0,3500,697.903654,2829.064077,0
C18097,1179.159897,757.85,480,0,1200,1038.225609,1023.699081,0
C18098,39.930624,399.95,109.38,0,1200,0,864.1732459,0
C18099,1141.905542,8.4,0,54.519422,1200,290.133362,516.511551,0
C18100,777.739839,262.6,262.6,0,1000,131.553471,1379.505263,0
C18101,20.890606,110,110,0,1000,56.715447,108.294662,0
C18102,2934.090889,0,0,2710.056224,3000,428.467582,694.749539,0
C18103,1245.654818,626.56,0,1658.285219,2500,249.873228,274.369204,0
C18104,32.369733,326.45,250.45,0,1000,243.721693,180.646996,0
C18105,1.846916,604.32,604.32,0,1500,557.734182,12.224702,0
C18106,392.896462,450,0,517.197717,500,769.083695,496.215787,0
C18107,641.317325,1099.56,1099.56,0,4000,326.68893,193.76002,0
C18108,40.977812,502.92,502.92,0,4000,748.302786,177.375481,0
C18109,121.446047,1254.46,344,0,1000,1244.737859,153.924261,0
C18110,16.176672,95.55,95.55,0,1000,136.961964,59.907285,0
C18111,259.217679,2844.3,2300,0,2500,2733.780207,165.185385,0
C18112,1355.979715,51.41,51.41,3213.886545,3500,384.859732,654.861921,0
C18113,10.266994,141.24,141.24,0,3000,121.896355,96.838061,0
C18114,134.62028,648.9,0,295.655611,1200,468.622826,156.724637,0
C18115,14.773807,160,160,0,1800,377.03508,210.244734,0
C18116,23.692271,165.57,0,0,3500,460.205774,117.075212,0
C18117,23.126579,213.95,213.95,0,2000,299.511212,120.226935,0
C18118,888.406678,347.7,347.7,0,1000,300.871084,444.166223,0
C18119,779.549673,412.55,412.55,214.232874,4000,1793.396325,207.773791,0
C18120,3278.982195,0,0,4431.586287,4500,3810.09665,1202.98256,0
C18121,1356.785114,0,0,1397.221909,2500,461.602976,519.466863,0
C18122,1301.813081,0,0,101.766866,1400,401.389799,418.773876,0
C18123,1857.961278,0,0,1005.292057,2500,288.461702,814.423515,0
C18124,131.290079,359.44,359.44,0,1500,291.577497,165.879808,0
C18125,916.749476,246.82,246.82,925.950908,1200,1411.984522,631.508634,0
C18126,59.831187,532.68,532.68,39.325487,6000,642.925821,115.36213,0
C18127,12.65849,166.32,166.32,0,2500,420.051037,220.621064,0
C18128,1726.035224,1065.65,0,3004.987382,3000,5807.675792,830.737525,0
C18129,1430.681807,1916.04,1259.44,181.347255,1800,1625.672604,635.438391,0
C18130,38.915874,564,564,0,2000,551.4978,179.311685,0
C18131,955.184754,498.96,498.96,0,1000,764.604043,785.942834,0
C18132,1723.733705,0,0,1043.260997,2200,428.244891,574.800789,0
C18133,54.27007,2071.92,0,0,9000,1241.531755,59.598451,0
C18134,945.793928,253.31,0,152.277594,1000,676.496604,536.299167,0
C18135,135.843015,1111.4,0,0,1050,4121.57553,139.892334,0
C18136,930.65642,300.05,300.05,0,1200,513.064156,330.422815,0
C18137,21.181957,431.7,280,0,3000,592.236231,162.941232,0
C18138,31.997904,0,0,136.755929,500,0,864.1732459,0
C18139,1255.20988,0,0,3833.037,2000,2793.258309,931.105425,0
C18140,1673.480135,0,0,2268.363869,2500,333.975878,319.086971,0
C18141,3399.279094,0,0,2639.92834,7000,762.560208,703.035014,0
C18142,1411.096444,270,270,711.48812,1500,1279.52965,902.25194,0
C18143,226.306461,0,0,788.235661,1200,184.701045,217.492643,0
C18144,1179.613243,0,0,73.629879,1200,352.44958,281.679401,0
C18145,43.405954,520.65,408.65,0,2000,515.760919,132.358795,0
C18146,1671.319193,0,0,970.624828,2000,436.679768,473.598415,0
C18147,1193.342587,311.45,162.3,1199.531976,2500,632.546287,413.19731,0
C18148,2483.739581,0,0,2923.8863,3500,312.473159,1138.177921,0
C18149,1980.103629,926.06,122,2700.516738,4000,738.726381,671.274132,0
C18150,2000.759048,801.77,0,0,3000,538.119129,545.14376,0
C18151,2495.25505,89.9,0,5290.393032,6000,582.339752,640.013396,0
C18152,7215.19576,0,0,7275.716281,7500,809.179193,1639.238121,0
C18153,8.087225,515,515,0,3000,399.456368,14.574311,0
C18154,31.083023,138.04,138.04,978.9806305,2700,65.133736,141.715486,0
C18155,1276.491537,65.8,0,4422.783845,2500,3533.025919,474.861178,0
C18156,184.57666,408.36,408.36,0,1000,294.885863,239.73565,0
C18157,5.606423,114,0,0,4000,434.803301,57.299031,0
C18158,6.260598,35,0,18.280043,1000,110.318859,59.475914,0
C18159,2.668569,0,0,91.849463,1200,288.42282,45.299293,0
C18160,135.357366,1592.57,460.52,0,300,1907.282354,197.512598,0
C18161,520.075249,0,0,2209.490538,2000,3266.498713,186.866403,0
C18162,1036.242361,365.9,365.9,0,1000,695.253351,829.465424,0
C18163,1095.180685,459,0,1972.439122,3000,805.924742,310.111406,0
C18164,995.323626,127.49,36.79,18.204577,1000,458.941641,491.781046,0
C18165,472.691037,1556.32,333.32,1083.580859,1500,1439.747599,835.160618,0
C18166,1111.110344,608.75,141.92,978.9806305,1200,372.620322,331.451667,0
C18167,221.116228,117.5,117.5,271.778244,1200,628.179729,121.135771,0
C18168,387.162964,269.93,0,1838.276268,4000,5728.317813,210.156238,0
C18169,169.820745,1578.12,1443.12,0,1000,1225.623209,102.687073,0
C18170,0,136.71,136.71,0,3000,311.673478,864.1732459,0
C18171,46.996535,0,0,2370.681355,3500,5679.77259,82.578321,0
C18172,2006.452959,219.97,219.97,308.933151,2000,529.967984,823.90416,0
C18173,14.428951,200,200,0,3000,291.222619,149.575815,0
C18174,8.844399,116.68,116.68,0,3000,677.982898,123.107146,0
C18175,189.499535,1802.93,989.38,258.954597,1000,1273.819019,135.98691,0
C18176,117.061924,154,154,0,1500,297.34992,162.066617,0
C18177,42.055305,774.37,774.37,0,3000,664.956348,66.346615,0
C18178,266.51948,1651.12,741.67,0,2000,1098.566062,164.309823,0
C18179,41.386295,194.57,0,978.9806305,2200,470.431305,169.999931,0
C18180,147.14671,356.68,356.68,0,2700,385.268234,167.731583,0
C18181,763.228081,0,0,1948.071903,1200,1223.745197,263.756386,0
C18182,1606.875936,1863.48,561.48,0,6500,698.65014,328.146908,0
C18183,168.600813,1949.73,706.28,2768.260223,2000,4706.338518,114.611791,0
C18184,1333.899916,356.77,333.34,1107.81888,3500,1202.239577,405.279545,0
C18185,41.624195,102,0,0,1000,278.021419,41.427923,0
C18186,1021.334556,300,300,0,1000,516.596295,1127.577542,0
C18187,1047.173202,450,450,0,1000,503.698541,1256.70522,0
C18188,1829.837678,0,0,853.585813,2000,383.433012,387.526832,0
C18189,772.647723,0,0,970.37112,2500,125.862157,209.002905,0
C18190,114.297852,994.54,745,0,1000,1099.568918,163.756802,0
C18191,12.039155,100,100,0,3000,406.868896,80.075627,0
C18192,0,52.5,52.5,0,3000,57.506797,864.1732459,0
C18193,785.198515,1207.42,0,0,1200,374.231139,294.572557,0
C18194,1056.98996,0,0,1388.219296,2000,834.107295,276.344591,0
C18195,0.437285,6.9,0,0,8500,4.523555,4.763689,0
C18196,737.775044,107.94,0,2723.362442,1500,1484.746502,184.381222,0
C18197,219.749851,1208.38,1208.38,0,1000,1256.084967,187.61419,0
C18198,1135.540743,1148.47,15.88,0,1450,1089.187544,275.097439,0
C18199,247.142072,245,0,0,500,0,864.1732459,0
C18200,1140.673705,438.83,438.83,631.332476,1800,807.664131,428.424098,0
C18201,2692.11891,594.7,0,346.333741,3500,4207.716509,1430.850565,0
C18202,19.296018,210,210,0,1000,296.473656,159.039023,0
C18203,22.061664,208.8,208.8,0,1000,205.111057,172.112042,0
C18204,411.062591,0,0,988.119391,500,1027.320667,220.507641,0
C18205,1990.482788,55,0,5807.425413,3500,3170.513718,759.519555,0
C18206,171.402357,755.5,755.5,0,2700,845.857679,161.590149,0
C18207,974.749857,0,0,998.896759,1200,1274.705644,279.05917,0
C18208,1437.545676,0,0,154.529131,3000,406.05425,406.16845,0
C18209,492.947466,0,0,1826.582575,2500,1675.26159,162.457032,0
C18210,758.118109,837.44,837.44,0,1000,2198.992341,6521.086012,0
C18211,482.028341,106.47,106.47,0,2500,184.166639,179.412181,0
C18212,419.22185,0,0,1117.228257,1200,182.36345,267.413513,0
C18213,0.228572,60,0,0,1500,438.738982,864.1732459,0
C18214,57.116811,27.79,0,381.171145,4500,1215.965938,99.950697,0
C18215,61.21162,280.83,280.83,0,1500,191.386573,159.727823,0
C18216,4436.557694,6005.9,167.52,567.971877,10500,1650.425296,1067.515656,0
C18217,798.746133,233.16,233.16,779.357321,1500,1701.391735,327.165449,0
C18218,5658.669875,740.89,740.89,4599.29664,11000,1328.416237,1851.570072,0
C18219,1105.179825,200,0,0,1200,308.242594,725.821711,0
C18220,20.595501,289.78,289.78,0,2700,342.440014,82.359493,0
C18221,435.518068,27.22,0,0,500,160.536841,220.943631,0
C18222,11.391553,201.52,201.52,0,4000,210.443741,71.701127,0
C18223,1058.726643,191,0,1639.830365,2000,171.044001,354.529079,0
C18224,2732.732417,374.95,0,3998.665108,5000,2056.177019,1781.660007,0
C18225,21.999733,343.75,343.75,0,4000,337.022364,154.938486,0
C18226,176.991674,763.71,0,0,1200,314.5974,166.360313,0
C18227,12.108421,0,0,625.979655,1000,680.02354,14.847368,0
C18228,3553.326258,627.81,497.81,4863.883228,5000,891.259465,1026.828021,0
C18229,51.08934,140.75,140.75,0,1000,347.240071,238.811356,0
C18230,161.926545,1427.83,0,0,14000,0,864.1732459,0
C18231,8.248278,0,0,74.905547,4000,323.533469,64.837252,0
C18232,514.17242,45.65,0,0,1000,103.945858,1879.235176,0
C18233,404.316166,176,176,0,1000,157.644753,193.242502,0
C18234,64.472043,200.02,200.02,0,1200,442.334336,170.875613,0
C18235,61.628782,457.31,457.31,0,1500,364.254422,112.081828,0
C18236,535.927055,0,0,562.957567,1200,598.924595,306.059548,0
C18237,691.181508,439.92,439.92,0,1000,162.995562,328.466313,0
C18238,2144.040539,0,0,14127.46664,3500,12571.81466,525.168936,0
C18239,155.29619,449.18,235.18,0,1800,328.110035,194.850359,0
C18240,536.425055,3302.01,878.59,0,2000,3195.65769,207.884434,0
C18241,3838.460036,230.22,230.22,3816.470266,4000,601.628528,2027.077624,0
C18242,20.12252,212.82,212.82,0,2500,193.710394,85.787699,0
C18243,876.69029,0,0,1089.711093,1000,1385.757558,329.503756,0
C18244,792.349098,0,0,1795.077768,2000,219.603033,286.451636,0
C18245,12.090835,0,0,39.158589,1000,50.46639,51.162505,0
C18246,56.13816,555.1,443.1,0,2700,527.817131,165.122729,0
C18247,43.438252,194.1,194.1,0,3000,123.282925,153.504488,0
C18248,59.702526,674.68,674.68,0,1000,810.809093,195.624534,0
C18249,94.604491,816,816,0,2500,694.054946,154.937506,0
C18250,22.427861,340.5,221.5,0,2500,413.025987,97.439864,0
C18251,386.6865,0,0,290.592428,500,617.799081,203.241132,0
C18252,2149.205166,0,0,978.9806305,3000,3230.180347,12748.98306,0
C18253,64.995822,550,550,978.9806305,2500,501.661911,178.815435,0
C18254,190.570683,620.64,401.64,0,2500,412.129864,163.204795,0
C18255,970.598275,0,0,1381.573316,1700,674.552092,357.211595,0
C18256,24.992059,292.5,0,0,2000,309.294279,193.835236,0
C18257,383.965702,3552.44,0,0,10500,3446.294572,228.639344,0
C18258,1004.937342,150.45,100.08,1891.647657,5000,435.063532,454.540546,0
C18259,3748.676835,967.5,750,4420.346154,4000,2036.146258,2006.976997,0
C18260,331.110003,3816,3816,0,2350,3234.025148,1024.833655,0
C18261,2.936186,40.7,0,0,3500,29.250668,18.569907,0
C18262,104.693836,783.24,783.24,0,2700,734.364933,201.315774,0
C18263,31.072032,234.58,234.58,0,2000,224.626205,155.920337,0
C18264,109.009133,749.18,749.18,0,1000,922.628357,165.855405,0
C18265,385.845093,0,0,2397.763368,2500,0,864.1732459,0
C18266,1209.031561,103.91,0,5910.81455,2500,5904.060257,397.704005,0
C18267,2837.962185,898.2,0,978.9806305,5000,641.182454,659.255972,0
C18268,1929.069939,0,0,973.827667,2500,786.014779,513.327849,0
C18269,324.479364,0,0,1156.870667,2500,0,864.1732459,0
C18270,597.184048,517,517,2446.857321,1500,2119.840291,373.020675,0
C18271,468.022403,488.93,252.8,132.146931,1000,722.96482,163.678643,0
C18272,223.820349,1176.72,306.91,98.219677,300,1074.228736,395.334212,0
C18273,2757.097566,1533.04,1149,686.790836,3000,767.851514,8608.53291,0
C18274,44.540733,446.62,358.15,0,4000,734.815143,190.9106,0
C18275,1410.909779,698.88,698.88,948.848018,1200,79.578186,11795.28096,0
C18276,219.709329,586.64,586.64,0,1000,156.939833,165.553894,0
C18277,2075.870968,0,0,978.9806305,2500,482.259939,543.579985,0
C18278,84.988845,280,0,0,2500,374.042528,136.958891,0
C18279,48.487138,261.81,261.81,0,1000,231.475316,156.323105,0
C18280,1228.217369,836.4,836.4,382.163862,1400,1163.702341,758.120882,0
C18281,1174.249291,233.54,0,1664.224665,2000,185.82061,205.99605,0
C18282,991.11995,0,0,1341.446355,1500,204.785807,160.331541,0
C18283,1142.302592,0,0,175.924692,1200,454.157081,418.981666,0
C18284,1056.794852,0,0,3291.524402,3000,2794.942155,339.698592,0
C18285,4302.771935,0,0,5875.404159,6000,384.040295,1966.521666,0
C18286,279.811953,399.9,399.9,0,1000,538.655831,195.433258,0
C18287,54.598322,832.68,832.68,0,2000,811.761402,75.007289,0
C18288,2323.50306,66,0,1750.387105,3000,663.167426,539.587943,0
C18289,997.781043,0,0,56.553047,1200,729.644957,347.033488,0
C18290,96.698289,1052.28,1052.28,0,2000,930.197472,180.400196,0
C18291,39.02645,158.96,158.96,0,1500,117.452297,122.755349,0
C18292,71.98176,459.49,459.49,0,1000,396.58986,178.180098,0
C18293,2537.341739,2286.06,777.17,769.988993,4000,520.41176,858.654032,0
C18294,14.665071,108.85,0,0,1000,170.376826,137.064172,0
C18295,66.0478,674.67,0,0,600,538.053223,167.18485,0
C18296,190.096469,561.99,561.99,0,1000,372.859398,195.131923,0
C18297,3380.523396,1012.31,0,3294.766081,4000,714.210126,2405.600709,0
C18298,229.272651,0,0,751.963727,1200,12.773144,312.967911,0
C18299,2473.175598,0,0,1462.361808,3000,703.75604,582.501738,0
C18300,26.625558,199.2,199.2,0,2700,177.875592,137.21437,0
C18301,19.161629,638.08,638.08,0,2500,639.809559,170.717097,0
C18302,2271.907354,0,0,1253.401339,2500,1358.997158,632.612856,0
C18303,1973.025342,0,0,2009.582123,2000,325.367575,476.302544,0
C18304,29.040058,289.63,289.63,0,1000,243.424066,88.003769,0
C18305,935.042217,1000,0,0,1200,204.111522,215.712999,0
C18306,863.821682,145.81,145.81,315.650923,1000,520.56678,1598.733913,0
C18307,2128.836017,0,0,2474.142891,5000,895.113371,582.608195,0
C18308,1299.027426,731.45,657.22,2823.614133,1500,2296.979965,1066.288428,0
C18309,2066.764509,421.12,0,2099.57077,2500,701.557906,1397.322018,0
C18310,6008.914524,0,0,8304.470149,9000,1279.301117,1404.889491,0
C18311,1420.676352,1379.12,958.58,346.104638,1500,1439.44004,1159.79285,0
C18312,1304.669711,938.95,99,718.244077,6000,397.559825,221.76596,0
C18313,42.204276,655.73,458.34,0,500,459.163878,96.554895,0
C18314,420.348086,3986.24,3153,0,1500,3100.021072,202.854078,0
C18315,636.560481,202.77,21.16,1148.569187,1500,76.573549,128.452063,0
C18316,2648.244646,0,0,10458.97815,4000,9818.531412,665.888853,0
C18317,174.909754,0,0,721.16471,1500,221.855473,82.94693,0
C18318,1016.52185,44,0,1069.450087,1200,54.983629,4080.472538,0
C18319,2080.12257,0,0,3014.915206,3000,652.357962,506.798212,0
C18320,289.220297,0,0,1048.868332,1200,59.150211,288.255952,0
C18321,1079.106678,0,0,390.485014,1200,552.57076,313.808062,0
C18322,7.258112,57,0,0,1500,294.679399,79.49349,0
C18323,403.311321,208,0,438.543672,4000,39.576673,133.729514,0
C18324,15.410246,51.02,0,0,4000,72.30987,70.412367,0
C18325,1094.961929,498.21,498.21,1188.796657,1200,460.368166,1643.554755,0
C18326,254.260019,2184.72,2184.72,0,4000,1889.29739,188.392562,0
C18327,110.474358,1294.42,1024.92,0,2500,1399.705212,164.585216,0
C18328,17.699123,0,0,29.421611,2000,178.288304,82.738431,0
C18329,77.097563,233.62,208,281.332123,1000,689.947206,123.11519,0
C18330,0,39.54,39.54,0,3000,181.014541,864.1732459,0
C18331,777.210275,622.51,622.51,1387.449608,1000,1092.401437,521.876562,0
C18332,25.840196,277.56,277.56,0,1000,274.150799,176.998221,0
C18333,150.897044,0,0,900.772781,2500,0,864.1732459,0
C18334,192.25979,86.03,0,997.125484,1200,0,864.1732459,0
C18335,11.115883,216.36,216.36,0,1000,199.847489,34.928987,0
C18336,801.688726,325.92,325.92,0,1000,484.790462,224.451595,0
C18337,105.333584,306,0,0,6000,101.986927,118.324082,0
C18338,32.944835,185.8,185.8,0,1000,101.816592,142.426777,0
C18339,192.766707,55,0,455.904257,2000,236.007337,119.086777,0
C18340,53.684439,862.47,862.47,0,2500,1007.362536,172.278333,0
C18341,229.752417,82.28,82.28,0,1000,203.78769,171.875166,0
C18342,184.007838,526.92,526.92,0,1500,396.991301,180.5486,0
C18343,626.342256,956.64,596.64,0,7500,2125.953394,222.366993,0
C18344,4.602365,38.42,38.42,0,1000,74.750172,41.034906,0
C18345,438.94049,883.64,45.23,480.86377,1000,910.64164,364.106153,0
C18346,5.902257,246.25,246.25,0,1000,316.597475,85.012713,0
C18347,1226.820889,0,0,1719.367591,1500,549.657295,409.831519,0
C18348,485.236136,0,0,2250.075872,3000,3541.569099,191.090262,0
C18349,50.445122,685.32,685.32,0,1000,627.32922,184.185967,0
C18350,1551.331695,349.92,349.92,0,1500,321.763599,7433.189695,0
C18351,1158.905046,82.9,82.9,3259.28324,2500,2996.994649,478.201727,0
C18352,26.143768,0,0,490.493,1000,1132.076982,42.063009,0
C18353,572.838755,442.23,102.59,0,600,407.914418,416.727752,0
C18354,993.453968,1114.26,0,0,1500,582.043795,411.865777,0
C18355,880.18183,58.4,58.4,192.159314,2000,132.494364,152.279898,0
C18356,252.359096,2487,2487,0,450,2347.418943,2621.829478,0
C18357,321.606195,2476.3,1414.18,0,2000,912.49967,157.957039,0
C18358,215.295527,599.03,339.03,0,1000,223.114683,163.120714,0
C18359,1222.080889,750,750,2452.136461,2500,554.325638,260.87584,0
C18360,1678.5937,1846.81,0,0,3500,350.646998,297.503609,0
C18361,654.849672,630,0,0,2500,729.355023,181.044246,0
C18362,21.462595,193.4,193.4,0,2500,264.851292,154.489371,0
C18363,1931.8739,477.7,427.7,2212.17081,2500,606.416101,1214.818774,0
C18364,142.637508,1650,1650,0,1000,1775.123122,177.476329,0
C18365,10.400883,533.98,240,0,1000,1251.380404,33.246072,0
C18366,3857.56223,0,0,2127.213754,5000,617.508991,538.396872,0
C18367,1173.880289,0,0,1434.78206,1500,183.938329,338.005067,0
C18368,111.098444,1105.89,1105.89,0,2000,1004.668873,151.76408,0
C18369,114.007097,2514.89,0,0,2000,979.919435,104.458857,0
C18370,23.167831,375,375,0,2500,389.716275,178.84094,0
C18371,40.764223,0,0,1374.929089,1200,2232.23212,43.653577,0
C18372,2579.635387,0,0,6466.73381,7000,1415.843333,2022.852618,0
C18373,24.057927,441.78,391.88,0,1500,299.240418,68.453971,0
C18374,391.07025,2616,2616,0,2000,2186.334191,224.709953,0
C18375,1087.427214,0,0,978.9806305,3000,341.431225,623.084326,0
C18376,306.462394,1834.5,0,59.348405,700,1264.350185,144.302741,0
C18377,6.995368,76.78,76.78,0,4000,292.806443,131.476836,0
C18378,412.149369,0,0,4034.656192,8000,195.752288,184.448949,0
C18379,92.887247,1258.5,1258.5,0,1000,1210.465945,163.318599,0
C18380,170.33501,586.95,515.43,0,1000,502.525334,174.80595,0
C18381,389.869208,736.01,343.31,501.026763,1200,2635.211405,457.606999,0
C18382,41.479055,243.96,243.96,0,3000,1146.784474,132.697082,0
C18383,13.962944,136.92,136.92,0,1000,134.366455,136.997509,0
C18384,61.15435,791.67,577.67,19.841346,1000,941.78413,131.473679,0
C18385,5.644904,47.5,47.5,0,3000,70.554065,42.434715,0
C18386,115.310676,1316.06,204.66,0,500,1198.557935,138.869649,0
C18387,26.354114,1148.31,0,0,6000,1162.170922,46.962114,0
C18388,200.907701,1100,0,0,1100,1943.174725,254.548736,0
C18389,213.233979,2140.96,1975.17,0,2500,2152.256934,197.031451,0
C18390,361.67015,561.68,347.68,0,1500,252.664522,200.793531,0
C18391,64.907748,547.28,417.28,0,2500,1095.179494,126.509061,0
C18392,940.351166,0,0,2045.393693,3000,292.024227,301.379427,0
C18393,383.449462,1159.06,13,0,500,1346.951277,262.260305,0
C18394,2.660671,102.79,102.79,0,4000,203.229371,27.54692,0
C18395,80.707136,682.27,114.32,0,7500,1065.255264,126.386467,0
C18396,4743.748932,399,399,1112.247446,5000,1259.057672,1481.732235,0
C18397,882.58129,2421.34,759.58,0,5000,1997.323094,237.202081,0
C18398,1060.010246,0,0,78.971459,1200,233.54579,257.022991,0
C18399,1062.081424,328.37,188.37,1309.520408,1400,556.03363,617.663955,0
C18400,803.55907,618.07,408.37,0,1200,238.904625,296.529297,0
C18401,0.401279,31.5,31.5,0,3000,120.697352,864.1732459,0
C18402,55.59749,479.98,0,942.597948,1200,1836.626686,31.147044,0
C18403,1355.437063,0,0,407.884977,1500,642.558759,412.70964,0
C18404,7.85361,125,125,0,2500,91.786773,43.39952,0
C18405,0,64.62,64.62,0,1000,0,864.1732459,0
C18406,6.484008,61.71,61.71,0,1000,233.763723,136.908362,0
C18407,1157.568538,329,292,0,2500,603.250222,567.942336,0
C18408,91.669248,737.65,737.65,0,2500,664.387148,86.535841,0
C18409,304.309784,289.75,289.75,0,2500,670.652889,177.079948,0
C18410,460.331646,0,0,1759.775462,3000,357.29622,349.836034,0
C18411,789.814537,0,0,5654.92893,3000,5949.858363,475.195844,0
C18412,5934.610587,0,0,302.678437,6000,1065.956065,2394.242819,0
C18413,18.908241,126,0,0,1000,643.427524,81.346722,0
C18414,32.092521,573.02,573.02,0,2000,560.142443,128.36766,0
C18415,87.189044,744.62,277.6,110.54162,1000,970.674392,168.458237,0
C18416,527.528311,467.4,467.4,781.387131,2000,2358.281344,596.811325,0
C18417,9.712731,128.94,128.94,0,3000,169.863384,154.85954,0
C18418,1029.713408,1141.21,1031.21,1812.095991,3000,420.99268,443.644764,0
C18419,458.26631,691.82,237.92,218.676375,1000,343.499796,251.998399,0
C18420,510.339352,509.55,0,696.126211,2500,1346.043822,194.915188,0
C18421,121.385695,341.96,54.96,0,1000,626.768821,118.817204,0
C18422,1163.222817,0,0,2502.655964,2500,2937.305695,379.47676,0
C18423,3911.628474,0,0,11951.90332,7000,7918.877416,905.569605,0
C18424,400.554448,0,0,1157.684242,3000,2123.969813,180.059986,0
C18425,361.725724,0,0,312.112534,500,438.988617,252.245693,0
C18426,495.16253,0,0,836.270564,1000,639.722174,248.656446,0
C18427,22.493402,291.28,144.99,0,1000,563.715318,168.008886,0
C18428,1.707488,32.04,32.04,978.9806305,2500,118.932111,150.600846,0
C18429,640.510192,351.89,0,998.213893,1200,1899.543637,421.253268,0
C18430,28.697141,360,360,0,2000,352.353973,95.559258,0
C18431,123.822604,0,0,1625.784248,2000,0,864.1732459,0
C18432,2.850024,114.56,114.56,0,1000,403.212926,130.700011,0
C18433,202.968428,163.55,163.55,0,1500,188.816775,1711.207196,0
C18434,8.905649,112.29,112.29,0,1000,301.678494,100.452439,0
C18435,161.754889,309,309,0,1000,629.976867,194.011886,0
C18436,139.396168,290,0,1128.392928,1000,2988.236538,169.978474,0
C18437,3673.371108,2548.97,497,4300.701115,6000,2475.493772,784.75479,0
C18438,383.881717,274.01,274.01,877.521511,500,1214.797263,359.953614,0
C18439,5484.339435,0,0,5990.590134,6000,1229.434538,2453.164396,0
C18440,318.805232,300.39,193.5,163.100401,1000,129.074206,247.966507,0
C18441,726.323657,231.35,231.35,929.852206,1000,248.997065,816.92918,0
C18442,43.865582,0,0,551.777371,1200,855.843792,105.639869,0
C18443,5.140599,50.66,50.66,0,3000,0,864.1732459,0
C18444,95.802358,218.96,218.96,0,2500,120.526564,161.17012,0
C18445,5.629313,62.72,62.72,0,1500,31.523069,29.715632,0
C18446,306.688361,0,0,1426.678724,2500,169.340947,347.123363,0
C18447,2373.686499,1310.47,1310.47,3667.381175,3000,4613.536289,936.940012,0
C18448,231.422388,822.93,0,0,1200,120.912757,122.220568,0
C18449,105.182503,787.09,32.62,0,2500,840.571045,147.116092,0
C18450,9.996627,87.94,87.94,0,1000,214.442181,122.22549,0
C18451,1237.423459,650,0,0,1500,419.18249,456.684218,0
C18452,2373.308268,0,0,770.923152,2500,560.136623,784.228406,0
C18453,363.443477,1969.7,479.5,0,1200,1428.883821,200.918114,0
C18454,2139.442272,68.22,0,6322.766113,5000,3022.813097,603.467365,0
C18455,248.740266,1846.81,1128.85,0,1000,1508.727887,170.851668,0
C18456,634.759794,364.19,364.19,0,1000,29.897165,3922.2855,0
C18457,1093.522518,577.12,577.12,0,1050,854.405712,1405.770584,0
C18458,4572.797303,65,0,5075.019446,5500,657.437413,723.25892,0
C18459,320.360709,0,0,926.958974,1200,2036.478465,171.320451,0
C18460,64.343051,281.05,281.05,0,1500,82.611456,84.360572,0
C18461,40.661132,235.3,235.3,0,1000,279.23448,161.075173,0
C18462,919.563867,3000,3000,823.979128,2000,4426.498341,1451.756339,0
C18463,20.620429,169.66,169.66,0,1000,192.185764,145.811693,0
C18464,2096.451649,165.29,0,2359.624627,2500,453.341203,476.869478,0
C18465,85.881798,0,0,628.355222,3000,682.485692,41.34049,0
C18466,174.228543,3407.57,131,0,3000,4568.864048,226.156063,0
C18467,48.283965,325.92,325.92,0,2500,347.671947,166.30613,0
C18468,602.210858,965,0,0,1200,258.748232,210.582556,0
C18469,22.987395,200,200,0,2000,490.14841,161.906196,0
C18470,1682.088431,2263.38,1425.77,784.0266,4000,2411.309817,443.907546,0
C18471,2046.727519,1369.72,947.28,1817.810563,2500,242.742734,10729.19416,0
C18472,839.081567,0,0,609.463327,1800,2719.934613,406.996136,0
C18473,28.244252,320,320,0,1000,551.233491,153.094069,0
C18474,929.113186,1622,0,0,1800,269.015241,226.417326,0
C18475,17.206623,109,109,0,1000,143.410957,106.187568,0
C18476,72.369731,588,588,0,2500,577.946554,183.976319,0
